id,text,label
8435,Hemos escuchado todas las posturas con respeto. como dijo Eusebio Ciriaco Arcos Barragán hace unos días.,no-toxico
8436,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,no-toxico
8437,Celebro la participación de todos los colegas. según los informes de Bonilla Inc.,no-toxico
8438,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,no-toxico
8439,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,no-toxico
8440,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8441,Solicito una segunda votación por favor. según los informes de Baños Group.,no-toxico
8442,Considero que debemos revisar el dictamen nuevamente. durante el debate en Melilla.,no-toxico
8443,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8444,Solicito una segunda votación por favor. según los informes de Carrasco PLC.,no-toxico
8445,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8446,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,no-toxico
8447,Hemos escuchado todas las posturas con respeto. durante el debate en Zamora.,no-toxico
8448,Considero que debemos revisar el dictamen nuevamente. durante el debate en Ávila.,no-toxico
8449,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,no-toxico
8450,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,no-toxico
8451,Estoy de acuerdo con su propuesta en parte. durante el debate en Segovia.,no-toxico
8452,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8453,Celebro la participación de todos los colegas. según los informes de Piñol Ltd.,no-toxico
8454,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8455,"Considero que debemos revisar el dictamen nuevamente. según los informes de Espinosa, Monreal and Carrera.",no-toxico
8456,Celebro la participación de todos los colegas. como dijo Visitación Riba Barral hace unos días.,no-toxico
8457,Estoy de acuerdo con su propuesta en parte. durante el debate en Girona.,no-toxico
8458,Celebro la participación de todos los colegas. como dijo Ernesto Murillo hace unos días.,no-toxico
8459,"Señor presidente, quisiera hacer una precisión. que fue respaldado por varios congresistas.",no-toxico
8460,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8461,Este proyecto tiene impacto positivo en la población. según los informes de Fajardo Inc.,no-toxico
8462,Celebro la participación de todos los colegas. durante el debate en Almería.,no-toxico
8463,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8464,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8465,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8466,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8467,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",no-toxico
8468,La comisión está trabajando arduamente en ello. según los informes de Machado-Cuervo.,no-toxico
8469,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8470,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Asunción del Castejón hace unos días.,no-toxico
8471,Solicito una segunda votación por favor. durante el debate en Badajoz.,no-toxico
8472,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8473,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8474,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8475,Celebro la participación de todos los colegas. como dijo Nacio del Tolosa hace unos días.,no-toxico
8476,Considero que debemos revisar el dictamen nuevamente. durante el debate en Ourense.,no-toxico
8477,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8478,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8479,Celebro la participación de todos los colegas. según los informes de Avilés-Ricart.,no-toxico
8480,Solicito una segunda votación por favor. como dijo Valeria Novoa Cabo hace unos días.,no-toxico
8481,"Señor presidente, quisiera hacer una precisión. como dijo Hortensia del Coello hace unos días.",no-toxico
8482,Celebro la participación de todos los colegas. como dijo José Perelló Vilalta hace unos días.,no-toxico
8483,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8484,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8485,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",no-toxico
8486,Celebro la participación de todos los colegas. durante el debate en Palencia.,no-toxico
8487,Este proyecto tiene impacto positivo en la población. durante el debate en Burgos.,no-toxico
8488,"Señor presidente, quisiera hacer una precisión. que fue respaldado por varios congresistas.",no-toxico
8489,Solicito una segunda votación por favor. como dijo Baldomero Paulino Sánchez Serna hace unos días.,no-toxico
8490,"Señor presidente, quisiera hacer una precisión. durante el debate en Guadalajara.",no-toxico
8491,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8492,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8493,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8494,La comisión está trabajando arduamente en ello. como dijo Claudia Cuéllar Collado hace unos días.,no-toxico
8495,Celebro la participación de todos los colegas. como dijo Baudelio de Garzón hace unos días.,no-toxico
8496,Solicito una segunda votación por favor. como dijo Alex Gálvez Arregui hace unos días.,no-toxico
8497,Este proyecto tiene impacto positivo en la población. según los informes de Mosquera-Garcia.,no-toxico
8498,"Considero que debemos revisar el dictamen nuevamente. según los informes de Márquez, Belda and Carvajal.",no-toxico
8499,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,no-toxico
8500,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,no-toxico
8501,Celebro la participación de todos los colegas. durante el debate en Albacete.,no-toxico
8502,"Señor presidente, quisiera hacer una precisión. como dijo Paco Rosell Palomares hace unos días.",no-toxico
8503,"Gracias por su intervención, congresista. según los informes de Pagès-Zorrilla.",no-toxico
8504,Estoy de acuerdo con su propuesta en parte. según los informes de Moliner Ltd.,no-toxico
8505,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8506,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Castellón.,no-toxico
8507,La comisión está trabajando arduamente en ello. durante el debate en Ourense.,no-toxico
8508,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Lourdes Anastasia Villa Larrañaga hace unos días.,no-toxico
8509,Este proyecto tiene impacto positivo en la población. según los informes de Garzón-Reig.,no-toxico
8510,La comisión está trabajando arduamente en ello. según los informes de Leon PLC.,no-toxico
8511,"Señor presidente, quisiera hacer una precisión. como dijo Perlita Ramos Egea hace unos días.",no-toxico
8512,Considero que debemos revisar el dictamen nuevamente. según los informes de Andres-Aragón.,no-toxico
8513,"Señor presidente, quisiera hacer una precisión. como dijo Olga León Ripoll hace unos días.",no-toxico
8514,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8515,Estoy de acuerdo con su propuesta en parte. según los informes de Moliner Ltd.,no-toxico
8516,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8517,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",no-toxico
8518,Considero que debemos revisar el dictamen nuevamente. como dijo Vilma Falcón Ferreras hace unos días.,no-toxico
8519,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,no-toxico
8520,"Señor presidente, quisiera hacer una precisión. según los informes de Navas, Rebollo and Pino.",no-toxico
8521,Celebro la participación de todos los colegas. durante el debate en Ceuta.,no-toxico
8522,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,no-toxico
8523,Estoy de acuerdo con su propuesta en parte. durante el debate en Asturias.,no-toxico
8524,Estoy de acuerdo con su propuesta en parte. como dijo Clotilde del Jódar hace unos días.,no-toxico
8525,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8526,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8527,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Roldán Tomé Olivera hace unos días.,no-toxico
8528,Considero que debemos revisar el dictamen nuevamente. según los informes de Navarro Ltd.,no-toxico
8529,"Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Villegas, Vilalta and Pou.",no-toxico
8530,Celebro la participación de todos los colegas. durante el debate en Vizcaya.,no-toxico
8531,Solicito una segunda votación por favor. según los informes de Solé Group.,no-toxico
8532,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8533,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",no-toxico
8534,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Asturias.,no-toxico
8535,"Señor presidente, quisiera hacer una precisión. según los informes de Arroyo, Olivé and Antón.",no-toxico
8536,Considero que debemos revisar el dictamen nuevamente. durante el debate en Jaén.,no-toxico
8537,Este proyecto tiene impacto positivo en la población. según los informes de Castrillo Ltd.,no-toxico
8538,Considero que debemos revisar el dictamen nuevamente. según los informes de Tamarit Inc.,no-toxico
8539,Hemos escuchado todas las posturas con respeto. como dijo David Berto Ribas Carranza hace unos días.,no-toxico
8540,Hemos escuchado todas las posturas con respeto. como dijo María Belén Puig-Enríquez hace unos días.,no-toxico
8541,Este proyecto tiene impacto positivo en la población. según los informes de Giner LLC.,no-toxico
8542,Este proyecto tiene impacto positivo en la población. según los informes de Enríquez-Pizarro.,no-toxico
8543,Estoy de acuerdo con su propuesta en parte. según los informes de Montes and Sons.,no-toxico
8544,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8545,"Gracias por su intervención, congresista. durante el debate en Palencia.",no-toxico
8546,"Señor presidente, quisiera hacer una precisión. según los informes de Vilar-Royo.",no-toxico
8547,"Gracias por su intervención, congresista. como dijo Melania Calvo-Diaz hace unos días.",no-toxico
8548,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8549,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8550,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8551,"Señor presidente, quisiera hacer una precisión. que fue respaldado por varios congresistas.",no-toxico
8552,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8553,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8554,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8555,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8556,"Señor presidente, quisiera hacer una precisión. según los informes de Arnaiz PLC.",no-toxico
8557,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,no-toxico
8558,Considero que debemos revisar el dictamen nuevamente. durante el debate en Guadalajara.,no-toxico
8559,Celebro la participación de todos los colegas. durante el debate en León.,no-toxico
8560,Hemos escuchado todas las posturas con respeto. como dijo Ale Clarisa Solano Álvarez hace unos días.,no-toxico
8561,La comisión está trabajando arduamente en ello. durante el debate en Pontevedra.,no-toxico
8562,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8563,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8564,La comisión está trabajando arduamente en ello. como dijo Anacleto Pino-Ariza hace unos días.,no-toxico
8565,"Gracias por su intervención, congresista. como dijo Dorotea Tapia-Madrid hace unos días.",no-toxico
8566,Este proyecto tiene impacto positivo en la población. según los informes de Ballester Group.,no-toxico
8567,"Gracias por su intervención, congresista. según los informes de Reig-Talavera.",no-toxico
8568,"Señor presidente, quisiera hacer una precisión. según los informes de Sevilla-Ballester.",no-toxico
8569,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,no-toxico
8570,Considero que debemos revisar el dictamen nuevamente. como dijo Anselmo Mario Valero Ortuño hace unos días.,no-toxico
8571,"Señor presidente, quisiera hacer una precisión. según los informes de Feliu, Sandoval and Cabeza.",no-toxico
8572,Considero que debemos revisar el dictamen nuevamente. durante el debate en Jaén.,no-toxico
8573,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8574,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,no-toxico
8575,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8576,Este proyecto tiene impacto positivo en la población. como dijo Jose Luis Villanueva Soria hace unos días.,no-toxico
8577,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8578,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8579,"Gracias por su intervención, congresista. según los informes de Lumbreras, Fiol and Salvador.",no-toxico
8580,Considero que debemos revisar el dictamen nuevamente. durante el debate en Sevilla.,no-toxico
8581,La comisión está trabajando arduamente en ello. como dijo Rebeca del Uribe hace unos días.,no-toxico
8582,"Gracias por su intervención, congresista. como dijo Caridad Acedo Pardo hace unos días.",no-toxico
8583,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8584,"Señor presidente, quisiera hacer una precisión. durante el debate en Toledo.",no-toxico
8585,Hemos escuchado todas las posturas con respeto. como dijo Jovita Feliu hace unos días.,no-toxico
8586,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8587,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,no-toxico
8588,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",no-toxico
8589,Estoy de acuerdo con su propuesta en parte. como dijo Sarita Pascual hace unos días.,no-toxico
8590,"Solicito una segunda votación por favor. según los informes de Benitez, Blasco and Daza.",no-toxico
8591,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8592,Considero que debemos revisar el dictamen nuevamente. durante el debate en Albacete.,no-toxico
8593,Estoy de acuerdo con su propuesta en parte. según los informes de Guerra Ltd.,no-toxico
8594,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Tristán Olmedo hace unos días.,no-toxico
8595,"Gracias por su intervención, congresista. durante el debate en Pontevedra.",no-toxico
8596,Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Arnaiz-Perea.,no-toxico
8597,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Rosendo del Marco hace unos días.,no-toxico
8598,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",no-toxico
8599,"Señor presidente, quisiera hacer una precisión. como dijo José Ángel Lope Arroyo Vilanova hace unos días.",no-toxico
8600,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8601,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8602,Solicito una segunda votación por favor. como dijo Claudia de Gilabert hace unos días.,no-toxico
8603,Solicito una segunda votación por favor. durante el debate en Navarra.,no-toxico
8604,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8605,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8606,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8607,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Girona.,no-toxico
8608,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8609,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Granada.,no-toxico
8610,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8611,Solicito una segunda votación por favor. durante la sesión del martes pasado.,no-toxico
8612,"La comisión está trabajando arduamente en ello. según los informes de Ribera, Ripoll and Montenegro.",no-toxico
8613,Considero que debemos revisar el dictamen nuevamente. según los informes de Franch Group.,no-toxico
8614,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8615,"Señor presidente, quisiera hacer una precisión. como dijo Raquel Montes Santana hace unos días.",no-toxico
8616,"Señor presidente, quisiera hacer una precisión. según los informes de Arévalo, Marco and Solsona.",no-toxico
8617,"Gracias por su intervención, congresista. durante el debate en Zaragoza.",no-toxico
8618,La comisión está trabajando arduamente en ello. durante el debate en Murcia.,no-toxico
8619,"Considero que debemos revisar el dictamen nuevamente. según los informes de Ballesteros, Gimeno and Pedraza.",no-toxico
8620,"Señor presidente, quisiera hacer una precisión. que fue respaldado por varios congresistas.",no-toxico
8621,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8622,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8623,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8624,"La comisión está trabajando arduamente en ello. según los informes de Gracia, Gutierrez and Matas.",no-toxico
8625,"Gracias por su intervención, congresista. durante el debate en Palencia.",no-toxico
8626,Considero que debemos revisar el dictamen nuevamente. durante el debate en Almería.,no-toxico
8627,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,no-toxico
8628,Estoy de acuerdo con su propuesta en parte. según los informes de Arroyo and Sons.,no-toxico
8629,"Este proyecto tiene impacto positivo en la población. según los informes de Vera, Puente and Morante.",no-toxico
8630,Este proyecto tiene impacto positivo en la población. durante el debate en Zaragoza.,no-toxico
8631,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8632,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8633,Solicito una segunda votación por favor. durante la sesión del martes pasado.,no-toxico
8634,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8635,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8636,Solicito una segunda votación por favor. como dijo Cruz Terrón Goñi hace unos días.,no-toxico
8637,Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Maldonado-Escrivá.,no-toxico
8638,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,no-toxico
8639,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,no-toxico
8640,"Celebro la participación de todos los colegas. según los informes de Arcos, Gargallo and Tovar.",no-toxico
8641,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",no-toxico
8642,Este proyecto tiene impacto positivo en la población. como dijo Nicanor Carbonell Peralta hace unos días.,no-toxico
8643,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8644,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,no-toxico
8645,"Señor presidente, quisiera hacer una precisión. durante el debate en Navarra.",no-toxico
8646,Hemos escuchado todas las posturas con respeto. como dijo Leopoldo Ríos Ramón hace unos días.,no-toxico
8647,La comisión está trabajando arduamente en ello. durante el debate en Toledo.,no-toxico
8648,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8649,Celebro la participación de todos los colegas. según los informes de Niño-Angulo.,no-toxico
8650,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8651,Considero que debemos revisar el dictamen nuevamente. durante el debate en Badajoz.,no-toxico
8652,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8653,Solicito una segunda votación por favor. durante la sesión del martes pasado.,no-toxico
8654,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8655,Hemos escuchado todas las posturas con respeto. como dijo Elena Macias-Ribes hace unos días.,no-toxico
8656,La comisión está trabajando arduamente en ello. durante el debate en Segovia.,no-toxico
8657,Celebro la participación de todos los colegas. según los informes de Llabrés Ltd.,no-toxico
8658,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,no-toxico
8659,Estoy de acuerdo con su propuesta en parte. como dijo Antonio Pardo Mariño hace unos días.,no-toxico
8660,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",no-toxico
8661,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8662,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8663,Este proyecto tiene impacto positivo en la población. durante el debate en Álava.,no-toxico
8664,Solicito una segunda votación por favor. como dijo Herminio Vega-Osorio hace unos días.,no-toxico
8665,Estoy de acuerdo con su propuesta en parte. como dijo Camila Capdevila Cisneros hace unos días.,no-toxico
8666,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8667,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8668,Hemos escuchado todas las posturas con respeto. según los informes de Ruiz Group.,no-toxico
8669,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8670,Celebro la participación de todos los colegas. como dijo Marita Camps Fonseca hace unos días.,no-toxico
8671,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,no-toxico
8672,Considero que debemos revisar el dictamen nuevamente. como dijo Erasmo Viñas Viña hace unos días.,no-toxico
8673,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8674,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8675,"Señor presidente, quisiera hacer una precisión. durante el debate en Valencia.",no-toxico
8676,Estoy de acuerdo con su propuesta en parte. durante el debate en Sevilla.,no-toxico
8677,Estoy de acuerdo con su propuesta en parte. durante el debate en Pontevedra.,no-toxico
8678,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8679,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8680,Estoy de acuerdo con su propuesta en parte. según los informes de Verdú-Blanco.,no-toxico
8681,"Gracias por su intervención, congresista. durante el debate en Teruel.",no-toxico
8682,Este proyecto tiene impacto positivo en la población. según los informes de Ferrero LLC.,no-toxico
8683,"Gracias por su intervención, congresista. según los informes de Barba, Sureda and Aguilar.",no-toxico
8684,La comisión está trabajando arduamente en ello. como dijo Nilo Amigó Torrecilla hace unos días.,no-toxico
8685,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8686,Estoy de acuerdo con su propuesta en parte. durante el debate en Castellón.,no-toxico
8687,Considero que debemos revisar el dictamen nuevamente. como dijo Pelayo Ibán Ayllón Amaya hace unos días.,no-toxico
8688,Solicito una segunda votación por favor. durante el debate en Madrid.,no-toxico
8689,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",no-toxico
8690,Estoy de acuerdo con su propuesta en parte. durante el debate en Pontevedra.,no-toxico
8691,Hemos escuchado todas las posturas con respeto. durante el debate en Palencia.,no-toxico
8692,"Celebro la participación de todos los colegas. según los informes de Velasco, Coll and Colom.",no-toxico
8693,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8694,Estoy de acuerdo con su propuesta en parte. como dijo Dionisio Cabanillas Prado hace unos días.,no-toxico
8695,Hemos escuchado todas las posturas con respeto. como dijo Diana Borrás Molins hace unos días.,no-toxico
8696,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,no-toxico
8697,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8698,La comisión está trabajando arduamente en ello. según los informes de Bernal-Cuervo.,no-toxico
8699,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8700,Hemos escuchado todas las posturas con respeto. como dijo Jose Manuel Palmer Gomis hace unos días.,no-toxico
8701,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,no-toxico
8702,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,no-toxico
8703,Hemos escuchado todas las posturas con respeto. según los informes de Rodriguez and Sons.,no-toxico
8704,La comisión está trabajando arduamente en ello. durante el debate en Almería.,no-toxico
8705,"Señor presidente, quisiera hacer una precisión. como dijo José Manuel Prat Bárcena hace unos días.",no-toxico
8706,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8707,Este proyecto tiene impacto positivo en la población. como dijo Leonardo Oliveras hace unos días.,no-toxico
8708,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Teobaldo Alberola Lopez hace unos días.,no-toxico
8709,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,no-toxico
8710,"Señor presidente, quisiera hacer una precisión. según los informes de Blasco-Osorio.",no-toxico
8711,La comisión está trabajando arduamente en ello. como dijo Noa Ferrando hace unos días.,no-toxico
8712,"Celebro la participación de todos los colegas. según los informes de Verdú, Garcés and Quero.",no-toxico
8713,"Este proyecto tiene impacto positivo en la población. según los informes de Novoa, Espinosa and Enríquez.",no-toxico
8714,Considero que debemos revisar el dictamen nuevamente. durante el debate en Segovia.,no-toxico
8715,Estoy de acuerdo con su propuesta en parte. durante el debate en Zaragoza.,no-toxico
8716,Hemos escuchado todas las posturas con respeto. durante el debate en Valencia.,no-toxico
8717,Considero que debemos revisar el dictamen nuevamente. durante el debate en Murcia.,no-toxico
8718,Este proyecto tiene impacto positivo en la población. según los informes de Ayuso-Comas.,no-toxico
8719,Considero que debemos revisar el dictamen nuevamente. durante el debate en Córdoba.,no-toxico
8720,La comisión está trabajando arduamente en ello. como dijo Nicolasa Valenciano Llabrés hace unos días.,no-toxico
8721,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8722,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8723,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",no-toxico
8724,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,no-toxico
8725,Hemos escuchado todas las posturas con respeto. como dijo Nilda Eloísa Higueras Sans hace unos días.,no-toxico
8726,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,no-toxico
8727,"Gracias por su intervención, congresista. como dijo Virginia Teruel Roselló hace unos días.",no-toxico
8728,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,no-toxico
8729,Celebro la participación de todos los colegas. como dijo Tadeo Francisco Armas Múgica hace unos días.,no-toxico
8730,Estoy de acuerdo con su propuesta en parte. durante el debate en Ávila.,no-toxico
8731,"Gracias por su intervención, congresista. como dijo Ascensión Roldan Cózar hace unos días.",no-toxico
8732,"Señor presidente, quisiera hacer una precisión. según los informes de Aznar-Cabezas.",no-toxico
8733,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,no-toxico
8734,"Señor presidente, quisiera hacer una precisión. como dijo Lola Bejarano Terrón hace unos días.",no-toxico
8735,Este proyecto tiene impacto positivo en la población. según los informes de Bermúdez-Mariño.,no-toxico
8736,Solicito una segunda votación por favor. durante la sesión del martes pasado.,no-toxico
8737,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8738,Considero que debemos revisar el dictamen nuevamente. durante el debate en Alicante.,no-toxico
8739,Considero que debemos revisar el dictamen nuevamente. como dijo Sandalio Amor Flores Sastre hace unos días.,no-toxico
8740,"Señor presidente, quisiera hacer una precisión. durante el debate en Segovia.",no-toxico
8741,Este proyecto tiene impacto positivo en la población. como dijo Dani Carbajo hace unos días.,no-toxico
8742,Considero que debemos revisar el dictamen nuevamente. durante el debate en Álava.,no-toxico
8743,Considero que debemos revisar el dictamen nuevamente. según los informes de Jaume Group.,no-toxico
8744,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,no-toxico
8745,Este proyecto tiene impacto positivo en la población. como dijo Mariana Arribas Cuevas hace unos días.,no-toxico
8746,Celebro la participación de todos los colegas. según los informes de Palomo-Arregui.,no-toxico
8747,"Señor presidente, quisiera hacer una precisión. durante el debate en Teruel.",no-toxico
8748,"Gracias por su intervención, congresista. como dijo Xiomara Simó Julián hace unos días.",no-toxico
8749,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,no-toxico
8750,Solicito una segunda votación por favor. como dijo Nilo Puga Pizarro hace unos días.,no-toxico
8751,"Gracias por su intervención, congresista. durante el debate en Las Palmas.",no-toxico
